Time,Login,Deposit,Closed P/L,Balance,Credit,Floating P/L,Equity,Used Margin,Free Margin
2023.06.29,14628824,0,0,0,0,0,0,0,0
2023.06.29,14628825,0,0,0,0,0,0,0,0
2023.06.29,14628826,0,0,0,0,0,0,0,0
2023.06.29,14628827,0,0,0,0,0,0,0,0
2023.06.29,14628828,0,0,0,0,0,0,0,0
2023.06.29,14628829,0,0,0,0,0,0,0,0
2023.06.29,14628830,0,0,0,0,0,0,0,0
2023.06.29,14628831,0,0,0,0,0,0,0,0
2023.06.29,14628832,0,0,0,0,0,0,0,0
2023.06.29,14628833,0,0,0,0,0,0,0,0
2023.06.29,14628834,0,0,0,0,0,0,0,0
2023.06.29,14628835,0,0,0,0,0,0,0,0
2023.06.29,14628836,0,0,0,0,0,0,0,0
2023.06.29,14628837,0,0,0,0,0,0,0,0
2023.06.29,14628838,0,0,0,0,0,0,0,0
2023.06.29,14628839,0,0,0,0,0,0,0,0
2023.06.29,14628840,0,0,0,0,0,0,0,0
2023.06.29,14628841,0,0,0,0,0,0,0,0
2023.06.29,14628842,0,0,0,0,0,0,0,0
2023.06.29,14628843,0,0,0,0,0,0,0,0
2023.06.29,14628844,0,0,0,0,0,0,0,0
2023.06.29,14628845,0,0,0,0,0,0,0,0
2023.06.29,14628846,0,0,0,0,0,0,0,0
2023.06.29,14628847,0,0,0,0,0,0,0,0
2023.06.29,14628848,0,0,0,0,0,0,0,0
2023.06.29,14628849,0,0,0,0,0,0,0,0
2023.06.29,14628850,0,0,0,0,0,0,0,0
2023.06.29,14628851,0,0,0,0,0,0,0,0
2023.06.29,14628852,0,0,0,0,0,0,0,0
2023.06.29,14628853,0,0,0,0,0,0,0,0
2023.06.29,14628858,0,0,0,0,0,0,0,0
2023.06.29,14628859,0,0,0,0,0,0,0,0
2023.06.29,14628860,0,0,0,0,0,0,0,0
2023.06.29,14628861,0,0,0,0,0,0,0,0
2023.06.29,14628862,0,0,0.07,0,0,0.07,0,0.07
2023.06.29,14628864,0,0,0,0,0,0,0,0
2023.06.29,14628865,0,0,0,0,0,0,0,0
2023.06.29,14628866,0,41.49,224.58,0,117.09,341.67,91.39,250.28
2023.06.29,14628867,0,0,0,0,0,0,0,0
2023.06.29,14628868,0,0,0,0,0,0,0,0
2023.06.29,14628869,0,0,0,0,0,0,0,0
2023.06.29,14628870,0,0,0,0,0,0,0,0
2023.06.29,14628871,0,0,0,0,0,0,0,0
2023.06.29,14628872,0,0,0,0,0,0,0,0
2023.06.29,14628873,0,0,0,0,0,0,0,0
2023.06.29,14628874,0,0,0,0,0,0,0,0
2023.06.29,14628875,0,0,0,0,0,0,0,0
2023.06.29,14628876,0,0,0,0,0,0,0,0
2023.06.29,14628877,0,0,0,0,0,0,0,0
2023.06.29,14628878,0,0,0,0,0,0,0,0
2023.06.29,14628879,0,0,0,0,0,0,0,0
2023.06.29,14628880,0,0,0,0,0,0,0,0
2023.06.29,14628881,0,0,0,0,0,0,0,0
2023.06.29,14628882,0,0,0,0,0,0,0,0
2023.06.29,14628883,0,0,0.43,0,0,0.43,0,0.43
2023.06.29,14628884,0,0,0,0,0,0,0,0
2023.06.29,14628887,0,0,0,0,0,0,0,0
2023.06.29,14628888,0,0,0,0,0,0,0,0
2023.06.29,14628889,0,0,1.35,0,0,1.35,0,1.35
2023.06.29,14628890,0,0,0,0,0,0,0,0
2023.06.29,14628891,0,0,0,0,0,0,0,0
2023.06.29,14628893,0,0,0,0,0,0,0,0
2023.06.29,14628894,0,0,0,0,0,0,0,0
2023.06.29,14628895,0,0,0,0,0,0,0,0
2023.06.29,14628896,0,0,0,0,0,0,0,0
2023.06.29,14628897,0,0,0,0,0,0,0,0
2023.06.29,14628898,0,0,0,0,0,0,0,0
2023.06.29,14628899,0,0,0,0,0,0,0,0
2023.06.29,14628900,0,0,0,0,0,0,0,0
2023.06.29,14628901,0,0,0,0,0,0,0,0
2023.06.29,14628902,0,0,0,0,0,0,0,0
2023.06.29,14628903,0,0,0,0,0,0,0,0
2023.06.29,14628904,0,0,0,0,0,0,0,0
2023.06.29,14628905,0,146.94,266353.41,316,-241201.19,25468.22,124.56,25343.66
2023.06.29,14628906,0,0,0,0,0,0,0,0
2023.06.29,14628907,0,0,0,0,0,0,0,0
2023.06.29,14628908,0,0,0,0,0,0,0,0
2023.06.29,14628909,0,0,0,0,0,0,0,0
2023.06.29,14628910,0,0,0,0,0,0,0,0
2023.06.29,14628911,0,0,0,0,0,0,0,0
2023.06.29,14628912,0,0,0,0,0,0,0,0
2023.06.29,14628913,0,0,0,0,0,0,0,0
2023.06.29,14628914,0,0,0,0,0,0,0,0
2023.06.29,14628915,0,0,0,0,0,0,0,0
2023.06.29,14628916,0,0,0,0,0,0,0,0
2023.06.29,14628917,0,0,0,0,0,0,0,0
2023.06.29,14628918,0,0,0,0,0,0,0,0
2023.06.29,14628919,0,0,0,0,0,0,0,0
2023.06.29,14628920,0,0,0,0,0,0,0,0
2023.06.29,14628921,0,0,0,0,0,0,0,0
2023.06.29,14628922,0,0,0,0,0,0,0,0
2023.06.29,14628923,0,0,0,0,0,0,0,0
2023.06.29,14628924,0,0,0,0,0,0,0,0
2023.06.29,14628925,0,0,0,0,0,0,0,0
2023.06.29,14628926,0,0,0,0,0,0,0,0
2023.06.29,14628927,0,0,0,0,0,0,0,0
2023.06.29,14628928,0,0,0,0,0,0,0,0
2023.06.29,14628929,0,0,0,0,0,0,0,0
2023.06.29,14628931,0,0,0,0,0,0,0,0
2023.06.29,14628932,0,0,0,0,0,0,0,0
2023.06.29,14628933,0,0,1.82,0,0,1.82,0,1.82
2023.06.29,14628934,0,0,0.06,0,0,0.06,0,0.06
2023.06.29,14628935,0,0,0,0,0,0,0,0
2023.06.29,14628936,0,0,1.28,0,0,1.28,0,1.28
2023.06.29,14628937,0,0,0,0,0,0,0,0
2023.06.29,14628938,0,0,0,0,0,0,0,0
2023.06.29,14628939,0,0,70.73,0,0,70.73,0,70.73
2023.06.29,14628940,0,0,0,0,0,0,0,0
2023.06.29,14628941,0,0,0,0,0,0,0,0
2023.06.29,14628942,0,0,0,0,0,0,0,0
2023.06.29,14628943,0,0,0,0,0,0,0,0
2023.06.29,14628944,0,0,0,0,0,0,0,0
2023.06.29,14628945,0,0,0,0,0,0,0,0
2023.06.29,14628946,0,0,0,0,0,0,0,0
2023.06.29,14628947,0,0,0,0,0,0,0,0
2023.06.29,14628948,0,0,0.97,0,0,0.97,0,0.97
2023.06.29,14628949,0,0,0,0,0,0,0,0
2023.06.29,14628950,0,0,0,0,0,0,0,0
2023.06.29,14628951,0,-109.1,17950.32,0,-13170.8,4779.52,570.98,4208.54
2023.06.29,14628952,0,0,0,0,0,0,0,0
2023.06.29,14628953,0,0,0,0,0,0,0,0
2023.06.29,14628954,0,0,0,0,0,0,0,0
2023.06.29,14628955,0,0,0,0,0,0,0,0
2023.06.29,14628956,0,0,0,0,0,0,0,0
2023.06.29,14628957,0,0,0,0,0,0,0,0
2023.06.29,14628958,0,0,0,0,0,0,0,0
2023.06.29,14628959,0,0,0,0,0,0,0,0
2023.06.29,14628960,0,0,0,0,0,0,0,0
2023.06.29,14628961,0,0,0,0,0,0,0,0
2023.06.29,14628962,0,0,0,0,0,0,0,0
2023.06.29,14628963,0,0,0,0,0,0,0,0
2023.06.29,14628964,0,0,0,0,0,0,0,0
2023.06.29,14628965,0,0,0,0,0,0,0,0
2023.06.29,14628966,0,0,0,0,0,0,0,0
2023.06.29,14628967,0,0,0,0,0,0,0,0
2023.06.29,14628968,0,0,0,0,0,0,0,0
2023.06.29,14628970,0,0,0,0,0,0,0,0
2023.06.29,14628971,0,0,0,0,0,0,0,0
2023.06.29,14628972,0,0,0.58,0,0,0.58,0,0.58
2023.06.29,14628973,0,0,0,0,0,0,0,0
2023.06.29,14628974,0,0,0,0,0,0,0,0
2023.06.29,14628975,0,0,0,0,0,0,0,0
2023.06.29,14628976,0,0,0,0,0,0,0,0
2023.06.29,14628977,0,0,0,0,0,0,0,0
2023.06.29,14628978,0,0,0.67,0,0,0.67,0,0.67
2023.06.29,14628979,0,0,0,0,0,0,0,0
2023.06.29,14628980,0,0,0,0,0,0,0,0
2023.06.29,14628981,0,0,0,0,0,0,0,0
2023.06.29,14628982,0,0,0,0,0,0,0,0
2023.06.29,14628983,0,0,0,0,0,0,0,0
2023.06.29,14628984,0,0,0,0,0,0,0,0
2023.06.29,14628985,0,0,0,0,0,0,0,0
2023.06.29,14628986,0,0,0,0,0,0,0,0
2023.06.29,14628987,0,0,0,0,0,0,0,0
2023.06.29,14628988,0,0,0,0,0,0,0,0
2023.06.29,14628989,0,0,0,0,0,0,0,0
2023.06.29,14628990,0,0,0.13,0,0,0.13,0,0.13
2023.06.29,14628991,0,0,0,0,0,0,0,0
2023.06.29,14628993,0,0,0,0,0,0,0,0
2023.06.29,14628994,0,0,0,0,0,0,0,0
2023.06.29,14628995,0,0,0,0,0,0,0,0
2023.06.29,14628996,0,0,0,0,0,0,0,0
2023.06.29,14628997,0,0,0.85,0,0,0.85,0,0.85
2023.06.29,14628998,0,0,5.22,0,0,5.22,0,5.22
2023.06.29,14628999,0,0,0,0,0,0,0,0
2023.06.29,14629000,0,0,0,0,0,0,0,0
2023.06.29,14629001,0,0,0,0,0,0,0,0
2023.06.29,14629002,0,0,0,0,0,0,0,0
2023.06.29,14629003,0,0,0,0,0,0,0,0
2023.06.29,14629004,0,0,1.41,0,0,1.41,0,1.41
2023.06.29,14629005,0,0,11394.09,0,-10742.51,651.58,18.76,632.82
2023.06.29,14629006,0,0,5.45,0,0,5.45,0,5.45
2023.06.29,14629007,0,181.21,1205.48,0,-673.56,531.92,331.21,200.71
2023.06.29,14629008,0,0,0,0,0,0,0,0
2023.06.29,14629009,0,0,0,0,0,0,0,0
2023.06.29,14629010,0,0,0,0,0,0,0,0
2023.06.29,14629011,0,0,0,0,0,0,0,0
2023.06.29,14629012,0,0,0,0,0,0,0,0
2023.06.29,14629013,0,0,0,0,0,0,0,0
2023.06.29,14629014,0,0,0,0,0,0,0,0
2023.06.29,14629015,0,0,0,0,0,0,0,0
2023.06.29,14629016,0,0,0,0,0,0,0,0
2023.06.29,14629017,0,0,0,0,0,0,0,0
2023.06.29,14629018,0,0,0,0,0,0,0,0
2023.06.29,14629019,0,0,0,0,0,0,0,0
2023.06.29,14629020,0,0,0,0,0,0,0,0
2023.06.29,14629021,0,0,0,0,0,0,0,0
2023.06.29,14629022,0,0,0,0,0,0,0,0
2023.06.29,14629023,0,0,0,0,0,0,0,0
2023.06.29,14629024,0,0,0,0,0,0,0,0
2023.06.29,14629025,0,0,0,0,0,0,0,0
2023.06.29,14629026,0,0,0,0,0,0,0,0
2023.06.29,14629027,0,0,3.07,0,0,3.07,0,3.07
2023.06.29,14629028,0,0,0,0,0,0,0,0
2023.06.29,14629029,0,0,0,0,0,0,0,0
2023.06.29,14629031,0,0,0,0,0,0,0,0
2023.06.29,14629032,0,0,0.36,0,0,0.36,0,0.36
2023.06.29,14629033,0,0,0,0,0,0,0,0
2023.06.29,14629034,0,0,0,0,0,0,0,0
2023.06.29,14629035,0,0,530.45,0,-78.62,451.83,300,151.83
2023.06.29,14629036,0,0,0,0,0,0,0,0
2023.06.29,14629037,0,0,0,0,0,0,0,0
2023.06.29,14629038,0,0,0,0,0,0,0,0
2023.06.29,14629039,150,206.67,377.62,0,-48.11,329.51,69.81,259.7
2023.06.29,14629040,0,0,0,0,0,0,0,0
2023.06.29,14629041,0,0,0,0,0,0,0,0
2023.06.29,14629042,0,0,0,0,0,0,0,0
2023.06.29,14629043,0,0,10.99,0,0,10.99,0,10.99
2023.06.29,14629044,0,0,0,0,0,0,0,0
2023.06.29,14629045,0,0,0,0,0,0,0,0
2023.06.29,14629046,0,0,0,0,0,0,0,0
2023.06.29,14629047,0,0,0,0,0,0,0,0
2023.06.29,14629048,0,0,0,0,0,0,0,0
2023.06.29,14629049,0,0,9.82,0,0,9.82,0,9.82
2023.06.29,14629050,0,0,0,0,0,0,0,0
2023.06.29,14629051,0,0,12.96,0,0,12.96,0,12.96
2023.06.29,14629052,0,0,9.47,0,0,9.47,0,9.47
2023.06.29,14629053,0,0,1.63,0,0,1.63,0,1.63
2023.06.29,14629054,0,0,0,0,0,0,0,0
2023.06.29,14629055,0,0,0,0,0,0,0,0
2023.06.29,14629056,0,0,0,0,0,0,0,0
2023.06.29,14629057,0,0,0,0,0,0,0,0
2023.06.29,14629058,0,0,0,0,0,0,0,0
2023.06.29,14629059,0,0,0,0,0,0,0,0
2023.06.29,14629060,0,0,0,0,0,0,0,0
2023.06.29,14629061,0,0,0,0,0,0,0,0
2023.06.29,14629062,0,0,0,0,0,0,0,0
2023.06.29,14629063,0,0,0,0,0,0,0,0
2023.06.29,14629064,0,0,0,0,0,0,0,0
2023.06.29,14629065,0,0,0,0,0,0,0,0
2023.06.29,14629066,0,0,0,0,0,0,0,0
2023.06.29,14629067,0,0,0,0,0,0,0,0
2023.06.29,14629068,0,0,0,0,0,0,0,0
2023.06.29,14629069,0,0,0,0,0,0,0,0
2023.06.29,14629070,0,0,0,0,0,0,0,0
2023.06.29,14629071,0,0,0,0,0,0,0,0
2023.06.29,14629072,0,0,0,0,0,0,0,0
2023.06.29,14629074,0,0,0,0,0,0,0,0
2023.06.29,14629075,0,0,0,0,0,0,0,0
2023.06.29,14629076,0,0,0,0,0,0,0,0
2023.06.29,14629077,0,0,0,0,0,0,0,0
2023.06.29,14629078,0,0,0,0,0,0,0,0
2023.06.29,14629079,0,0,0,0,0,0,0,0
2023.06.29,14629080,0,0,0,0,0,0,0,0
2023.06.29,14629081,0,0,0,0,0,0,0,0
2023.06.29,14629082,0,0,0,0,0,0,0,0
2023.06.29,14629083,0,0,0,0,0,0,0,0
2023.06.29,14629085,0,0,0,0,0,0,0,0
2023.06.29,14629086,0,0,0,0,0,0,0,0
2023.06.29,14629087,0,0,0,0,0,0,0,0
2023.06.29,14629088,0,0,0,0,0,0,0,0
2023.06.29,14629089,0,0,0,0,0,0,0,0
2023.06.29,14629090,0,0,0,0,0,0,0,0
2023.06.29,14629091,0,0,0,0,0,0,0,0
2023.06.29,14629092,0,0,0,0,0,0,0,0
2023.06.29,14629093,0,0,0,0,0,0,0,0
2023.06.29,14629094,0,0,1154.05,0,-677.43,476.62,21.56,455.06
2023.06.29,14629095,0,0,0,0,0,0,0,0
2023.06.29,14629096,0,0,0,0,0,0,0,0
2023.06.29,14629097,0,0,0,0,0,0,0,0
2023.06.29,14629098,0,0,0,0,0,0,0,0
2023.06.29,14629099,0,0,9.28,0,0,9.28,0,9.28
2023.06.29,14629100,0,0,0,0,0,0,0,0
2023.06.29,14629101,0,0,0,0,0,0,0,0
2023.06.29,14629102,0,0,0,0,0,0,0,0
2023.06.29,14629103,0,0,0,0,0,0,0,0
2023.06.29,14629104,0,0,0,0,0,0,0,0
2023.06.29,14629105,0,0,0,0,0,0,0,0
2023.06.29,14629106,0,0,5.84,0,0,5.84,0,5.84
2023.06.29,14629107,0,0,0.84,0,0,0.84,0,0.84
2023.06.29,14629108,0,0,0,0,0,0,0,0
2023.06.29,14629109,0,0,0,0,0,0,0,0
2023.06.29,14629110,0,0,0,0,0,0,0,0
2023.06.29,14629111,0,0,0,0,0,0,0,0
2023.06.29,14629112,0,0,0,0,0,0,0,0
2023.06.29,14629113,0,0,0,0,0,0,0,0
2023.06.29,14629114,0,0,0,0,0,0,0,0
2023.06.29,14629115,0,0,0,0,0,0,0,0
2023.06.29,14629116,0,0,0,0,0,0,0,0
2023.06.29,14629117,0,0,0,0,0,0,0,0
2023.06.29,14629118,0,0,0,0,0,0,0,0
2023.06.29,14629120,0,0,1895.04,0,-39.37,1855.67,170.03,1685.64
2023.06.29,14629121,0,0,0,0,0,0,0,0
2023.06.29,14629122,0,0,0,0,0,0,0,0
2023.06.29,14629123,0,0,17.11,0,0,17.11,0,17.11
2023.06.29,14629124,0,0,10.3,0,0,10.3,0,10.3
2023.06.29,14629125,0,0,0,0,0,0,0,0
2023.06.29,14629126,0,0,0,0,0,0,0,0
2023.06.29,14629127,0,0,0,0,0,0,0,0
2023.06.29,14629128,0,0,0,0,0,0,0,0
2023.06.29,14629129,0,0,0,0,0,0,0,0
2023.06.29,14629130,0,0,0,0,0,0,0,0
2023.06.29,14629131,0,0,0,0,0,0,0,0
2023.06.29,14629132,0,0,0,0,0,0,0,0
2023.06.29,14629133,0,0,0,0,0,0,0,0
2023.06.29,14629135,0,0,0,0,0,0,0,0
2023.06.29,14629136,0,0,0,0,0,0,0,0
2023.06.29,14629137,0,0,7.03,0,0,7.03,0,7.03
2023.06.29,14629138,0,0,0,0,0,0,0,0
2023.06.29,14629139,0,0,0,0,0,0,0,0
2023.06.29,14629140,0,0,0,0,0,0,0,0
2023.06.29,14629141,0,0,0,0,0,0,0,0
2023.06.29,14629142,0,0,0,0,0,0,0,0
2023.06.29,14629143,0,0,0,0,0,0,0,0
2023.06.29,14629144,0,0,0,0,0,0,0,0
2023.06.29,14629145,0,0,0,0,0,0,0,0
2023.06.29,14629146,0,0,0,0,0,0,0,0
2023.06.29,14629147,0,0,0,0,0,0,0,0
2023.06.29,14629148,0,0,6799.75,0,-3543.23,3256.52,51.39,3205.13
2023.06.29,14629149,0,0,0,0,0,0,0,0
2023.06.29,14629150,0,0,0,0,0,0,0,0
2023.06.29,14629151,0,0,0,0,0,0,0,0
2023.06.29,14629152,0,0,0,0,0,0,0,0
2023.06.29,14629153,0,0,0,0,0,0,0,0
2023.06.29,14629154,0,0,0,0,0,0,0,0
2023.06.29,14629155,0,0,0,0,0,0,0,0
2023.06.29,14629156,0,0,0,0,0,0,0,0
2023.06.29,14629157,0,0,0,0,0,0,0,0
2023.06.29,14629158,0,0,0,0,0,0,0,0
2023.06.29,14629159,0,0,0,0,0,0,0,0
2023.06.29,14629160,0,0,0,0,0,0,0,0
2023.06.29,14629161,0,0,0,0,0,0,0,0
2023.06.29,14629162,0,0,0,0,0,0,0,0
2023.06.29,14629163,0,0,0,0,0,0,0,0
2023.06.29,14629164,0,0,0,0,0,0,0,0
2023.06.29,14629165,0,0,0,0,0,0,0,0
2023.06.29,14629166,0,0,0,0,0,0,0,0
2023.06.29,14629167,0,0,0,0,0,0,0,0
2023.06.29,14629168,0,0,0,0,0,0,0,0
2023.06.29,14629169,0,0,0,0,0,0,0,0
2023.06.29,14629170,0,0,0,0,0,0,0,0
2023.06.29,14629171,0,0,0,0,0,0,0,0
2023.06.29,14629172,0,0,0,0,0,0,0,0
2023.06.29,14629173,0,0,0,0,0,0,0,0
2023.06.29,14629174,0,0,0,0,0,0,0,0
2023.06.29,14629175,0,0,0,0,0,0,0,0
2023.06.29,14629176,0,0,0,0,0,0,0,0
2023.06.29,14629177,0,0,0,0,0,0,0,0
2023.06.29,14629178,0,0,2.94,0,0,2.94,0,2.94
2023.06.29,14629179,0,0,0,0,0,0,0,0
2023.06.29,14629180,-6000,-2820.31,2993.82,0,0,2993.82,0,2993.82
2023.06.29,14629181,0,0,4.59,0,0,4.59,0,4.59
2023.06.29,14629182,0,0,0,0,0,0,0,0
2023.06.29,14629183,0,-5.07,746.05,0,-184.82,561.23,10.09,551.14
2023.06.29,14629184,0,0,0,0,0,0,0,0
2023.06.29,14629185,0,0,0,0,0,0,0,0
2023.06.29,14629186,0,0,0,0,0,0,0,0
2023.06.29,14629187,0,0,5.21,0,0,5.21,0,5.21
2023.06.29,14629188,0,0,0,0,0,0,0,0
2023.06.29,14629189,0,0,0,0,0,0,0,0
2023.06.29,14629190,0,0,0,0,0,0,0,0
2023.06.29,14629191,0,0,0.41,0,0,0.41,0,0.41
2023.06.29,14629192,0,0,0,0,0,0,0,0
2023.06.29,14629193,0,0,0,0,0,0,0,0
2023.06.29,14629194,0,0,0.03,0,0,0.03,0,0.03
2023.06.29,14629196,0,0,830.06,0,0,830.06,0,830.06
2023.06.29,14629197,0,0,0,0,0,0,0,0
2023.06.29,14629198,0,0,0,0,0,0,0,0
2023.06.29,14629199,0,0,0,0,0,0,0,0
2023.06.29,14629200,0,0,0,0,0,0,0,0
2023.06.29,14629201,0,0,0,0,0,0,0,0
2023.06.29,14629202,0,0,0,0,0,0,0,0
2023.06.29,14629203,0,0,0,0,0,0,0,0
2023.06.29,14629204,0,0,0,0,0,0,0,0
2023.06.29,14629205,0,0,0.39,0,0,0.39,0,0.39
2023.06.29,14629206,0,0,0,0,0,0,0,0
2023.06.29,14629207,0,0,0,0,0,0,0,0
2023.06.29,14629208,0,0,0,0,0,0,0,0
2023.06.29,14629209,0,0,0,0,0,0,0,0
2023.06.29,14629210,0,0,0,0,0,0,0,0
2023.06.29,14629211,0,0,0,0,0,0,0,0
2023.06.29,14629212,0,0,0,0,0,0,0,0
2023.06.29,14629213,0,0,0,0,0,0,0,0
2023.06.29,14629214,0,0,0,0,0,0,0,0
2023.06.29,14629215,0,0,0,0,0,0,0,0
2023.06.29,14629216,0,0,0,0,0,0,0,0
2023.06.29,14629217,0,0,0,0,0,0,0,0
2023.06.29,14629218,0,0,0,0,0,0,0,0
2023.06.29,14629219,0,0,0,0,0,0,0,0
2023.06.29,14629220,0,0,0,0,0,0,0,0
2023.06.29,14629221,0,0,0,0,0,0,0,0
2023.06.29,14629222,0,0,0,0,0,0,0,0
2023.06.29,14629223,0,0,0,0,0,0,0,0
2023.06.29,14629224,0,0,0,0,0,0,0,0
2023.06.29,14629225,0,0,0,0,0,0,0,0
2023.06.29,14629226,0,0,0,0,0,0,0,0
2023.06.29,14629227,0,0,0,0,0,0,0,0
2023.06.29,14629228,0,0,0,0,0,0,0,0
2023.06.29,14629229,0,0,0,0,0,0,0,0
2023.06.29,14629230,0,0,0,0,0,0,0,0
2023.06.29,14629231,0,0,0,0,0,0,0,0
2023.06.29,14629232,0,0,0,0,0,0,0,0
2023.06.29,14629233,0,0,0,0,0,0,0,0
2023.06.29,14629234,0,0,0,0,0,0,0,0
2023.06.29,14629235,0,0,0,0,0,0,0,0
2023.06.29,14629236,0,0,0,0,0,0,0,0
2023.06.29,14629237,0,0,0,0,0,0,0,0
2023.06.29,14629238,0,0,0,0,0,0,0,0
2023.06.29,14629239,0,0,0,0,0,0,0,0
2023.06.29,14629240,0,0,0,0,0,0,0,0
2023.06.29,14629241,0,0,0,0,0,0,0,0
2023.06.29,14629242,0,0,0,0,0,0,0,0
2023.06.29,14629243,0,0,0,0,0,0,0,0
2023.06.29,14629244,0,0,0,0,0,0,0,0
2023.06.29,14629245,0,0,475.05,0,-121.53,353.52,8.96,344.56
2023.06.29,14629246,0,0,0,0,0,0,0,0
2023.06.29,14629247,0,0,0,0,0,0,0,0
2023.06.29,14629248,0,0,0,0,0,0,0,0
2023.06.29,14629250,0,0,0.68,0,0,0.68,0,0.68
2023.06.29,14629251,0,0,0.51,0,0,0.51,0,0.51
2023.06.29,14629252,0,0,0,0,0,0,0,0
2023.06.29,14629253,0,0,0,0,0,0,0,0
2023.06.29,14629254,0,0,0,0,0,0,0,0
2023.06.29,14629255,0,0,0,0,0,0,0,0
2023.06.29,14629256,0,0,0,0,0,0,0,0
2023.06.29,14629257,0,0,0,0,0,0,0,0
2023.06.29,14629258,0,0,0,0,0,0,0,0
2023.06.29,14629259,0,0,0,0,0,0,0,0
2023.06.29,14629260,0,0,0,0,0,0,0,0
2023.06.29,14629261,0,0,0,0,0,0,0,0
2023.06.29,14629262,0,0,0,0,0,0,0,0
2023.06.29,14629263,0,0,0,0,0,0,0,0
2023.06.29,14629264,0,0,0,0,0,0,0,0
2023.06.29,14629265,0,0,0,0,0,0,0,0
2023.06.29,14629266,0,0,0,0,0,0,0,0
2023.06.29,14629267,0,0,0,0,0,0,0,0
2023.06.29,14629268,0,0,0,0,0,0,0,0
2023.06.29,14629269,0,0,15,0,0,15,0,15
2023.06.29,14629270,0,0,0,0,0,0,0,0
2023.06.29,14629271,0,0,0,0,0,0,0,0
2023.06.29,14629272,0,0,0,0,0,0,0,0
2023.06.29,14629273,0,0,0,0,0,0,0,0
2023.06.29,14629274,0,0,0,0,0,0,0,0
2023.06.29,14629275,0,0,0,0,0,0,0,0
2023.06.29,14629276,0,0,0,0,0,0,0,0
2023.06.29,14629277,0,0,0,0,0,0,0,0
2023.06.29,14629278,0,0,0,0,0,0,0,0
2023.06.29,14629279,0,0,0,0,0,0,0,0
2023.06.29,14629280,0,0,0,0,0,0,0,0
2023.06.29,14629281,0,0,0,0,0,0,0,0
2023.06.29,14629282,0,0,0,0,0,0,0,0
2023.06.29,14629283,0,0,0,0,0,0,0,0
2023.06.29,14629284,0,0,0,0,0,0,0,0
2023.06.29,14629285,0,0,0,0,0,0,0,0
2023.06.29,14629286,0,0,0,0,0,0,0,0
2023.06.29,14629287,0,0,0,0,0,0,0,0
2023.06.29,14629288,0,0,0,0,0,0,0,0
2023.06.29,14629289,0,0,0,0,0,0,0,0
2023.06.29,14629290,0,0,0,0,0,0,0,0
2023.06.29,14629291,0,0,0,0,0,0,0,0
2023.06.29,14629292,0,0,0,0,0,0,0,0
2023.06.29,14629293,0,246.66,1451.14,0,-555.45,895.69,197.62,698.07
2023.06.29,14629294,0,0,0,0,0,0,0,0
2023.06.29,14629295,0,0,0,0,0,0,0,0
2023.06.29,14629296,0,0,0,0,0,0,0,0
2023.06.29,14629297,0,0,0,0,0,0,0,0
2023.06.29,14629298,0,0,0,0,0,0,0,0
2023.06.29,14629299,0,0,0,0,0,0,0,0
2023.06.29,14629300,0,0,0,0,0,0,0,0
2023.06.29,14629301,0,0,0,0,0,0,0,0
2023.06.29,14629302,0,0,0,0,0,0,0,0
2023.06.29,14629303,0,0,0,0,0,0,0,0
2023.06.29,14629304,0,0,0,0,0,0,0,0
2023.06.29,14629305,0,0,0,0,0,0,0,0
2023.06.29,14629306,0,0,0,0,0,0,0,0
2023.06.29,14629307,0,0,0,0,0,0,0,0
2023.06.29,14629309,0,0,0,0,0,0,0,0
2023.06.29,14629310,0,0,0,0,0,0,0,0
2023.06.29,14629311,0,0,0,0,0,0,0,0
2023.06.29,14629312,0,0,0.63,0,0,0.63,0,0.63
2023.06.29,14629313,0,0,0,0,0,0,0,0
2023.06.29,14629314,0,0,0,0,0,0,0,0
2023.06.29,14629315,0,0,0,0,0,0,0,0
2023.06.29,14629316,0,0,5.64,0,0,5.64,0,5.64
2023.06.29,14629317,0,0,0,0,0,0,0,0
2023.06.29,14629318,0,0,0,0,0,0,0,0
2023.06.29,14629319,0,0,0,0,0,0,0,0
2023.06.29,14629320,0,0,0,0,0,0,0,0
2023.06.29,14629321,0,0,0,0,0,0,0,0
2023.06.29,14629322,0,0,0,0,0,0,0,0
2023.06.29,14629323,0,0,0,0,0,0,0,0
2023.06.29,14629324,0,0,0,0,0,0,0,0
2023.06.29,14629325,0,0,0,0,0,0,0,0
2023.06.29,14629326,0,0,0,0,0,0,0,0
2023.06.29,14629327,0,0,0,0,0,0,0,0
2023.06.29,14629328,0,0,0,0,0,0,0,0
2023.06.29,14629329,0,0,0,0,0,0,0,0
2023.06.29,14629330,0,0,0.05,0,0,0.05,0,0.05
2023.06.29,14629331,0,0,0,0,0,0,0,0
2023.06.29,14629332,0,0,0,0,0,0,0,0
2023.06.29,14629333,0,0,0,0,0,0,0,0
2023.06.29,14629334,0,0,0,0,0,0,0,0
2023.06.29,14629335,0,0,0,0,0,0,0,0
2023.06.29,14629336,0,0,13.9,0,0,13.9,0,13.9
2023.06.29,14629337,0,0,489.8,50,-139.44,400.36,26.77,373.59
2023.06.29,14629338,0,0,0,0,0,0,0,0
2023.06.29,14629339,0,0,0,0,0,0,0,0
2023.06.29,14629340,0,0,0,0,0,0,0,0
2023.06.29,14629341,0,0,0,0,0,0,0,0
2023.06.29,14629342,0,0,0,0,0,0,0,0
