Deal,Login,Open Time,Type,Symbol,Volume,Open Price,Close Time,Close Price,Commission,Taxes,Agent,Swap,Profit,Pips,Comment
526618,14628540,2023.06.27 14:55:53,sell,eurcad,0.03,1.44286,2023.06.29 13:44:14,1.44278,0,0,0,0,0.18,8,[tp]
526702,561126,2023.06.28 13:11:18,sell,xauusd,0.04,1904.96,2023.06.29 03:20:17,1903.22,0,0,0,0,6.96,174,
526703,1137291,2023.06.28 13:11:18,sell,xauusd,0.01,1904.96,2023.06.29 03:20:17,1903.22,0,0,0,0,1.74,174,
526710,561126,2023.06.28 13:11:18,sell,xauusd,0.03,1904.96,2023.06.29 03:21:44,1903.63,0,0,0,0,3.99,133,
526714,561126,2023.06.28 13:11:18,sell,xauusd,0.03,1904.96,2023.06.29 03:21:40,1903.75,0,0,0,0,3.63,121,
526754,561126,2023.06.28 13:11:18,sell,xauusd,0.03,1904.96,2023.06.29 03:21:36,1903.76,0,0,0,0,3.6,120,
526760,561126,2023.06.28 13:11:18,sell,xauusd,0.03,1904.96,2023.06.29 03:21:28,1903.71,0,0,0,0,3.75,125,
526766,561126,2023.06.28 13:11:18,sell,xauusd,0.03,1904.96,2023.06.29 03:21:25,1903.73,0,0,0,0,3.69,123,
526784,561126,2023.06.28 13:11:18,sell,xauusd,0.03,1904.96,2023.06.29 03:21:20,1903.51,0,0,0,0,4.35,145,
526900,2446019,2023.06.27 20:48:32,sell,gbpnzd,0.01,2.06819,2023.06.29 20:15:38,2.07856,0,0,0,-0.07,-6.3,-1037,
526901,2446019,2023.06.27 20:48:34,sell,eurnzd,0.01,1.77836,2023.06.29 20:15:39,1.79131,0,0,0,0.09,-7.87,-1295,
527039,120185,2023.06.28 04:03:32,sell,gbpaud,0.1,1.91615,2023.06.29 12:17:02,1.90833,0,0,0,0,51.89,782,to #528538
527121,14629293,2023.06.28 06:58:29,sell,euraud,0.01,1.64723,2023.06.29 01:43:05,1.64696,0,0,0,0,0.18,27,
527159,2302154,2023.06.28 08:01:20,sell,xauusd,0.4,1910.41,2023.06.29 12:34:02,1901.69,0,0,0,12.73,348.8,872,[tp]
527160,2302154,2023.06.28 08:01:27,sell,xauusd,0.6,1910.24,2023.06.29 12:34:02,1901.69,0,0,0,19.1,513,855,[tp]
527161,2302154,2023.06.28 08:02:17,sell,xauusd,0.2,1910.94,2023.06.29 12:34:02,1901.69,0,0,0,6.37,185,925,[tp]
527252,2295258,2023.06.28 13:11:18,sell,xauusd,0.05,1904.96,2023.06.29 12:32:48,1902.96,0,0,0,1.59,10,200,
527317,2399375,2023.06.28 12:12:41,sell,us100.u23,0.01,15050.15,2023.06.29 14:11:53,15039.6,0,0,0,0,2.11,1055,
527318,2399375,2023.06.28 12:12:56,sell,225jpy,0.01,33173.9,2023.06.29 14:16:03,33168.7,0,0,0,-0.13,0.36,52,
527374,2074578,2023.06.28 12:57:02,sell,xauusd,0.06,1906.6,2023.06.29 10:14:13,1906.17,0,0,0,0,2.58,43,
527375,2079923,2023.06.28 12:57:02,sell,xauusd,0.06,1906.6,2023.06.29 10:14:13,1906.17,0,0,0,0,2.58,43,
527376,2279262,2023.06.28 12:57:02,sell,xauusd,0.03,1906.6,2023.06.29 10:14:13,1906.17,0,0,0,0,1.29,43,
527396,2074578,2023.06.28 13:10:15,sell,xauusd,0.03,1906.27,2023.06.29 10:14:11,1906.17,0,0,0,0,0.3,10,
527397,2079923,2023.06.28 13:10:15,sell,xauusd,0.03,1906.27,2023.06.29 10:14:11,1906.17,0,0,0,0,0.3,10,
527398,2279262,2023.06.28 13:10:15,sell,xauusd,0.01,1906.27,2023.06.29 10:14:11,1906.17,0,0,0,0,0.1,10,
527499,14629180,2023.06.28 13:53:38,sell,usousd,0.1,67.667,2023.06.29 12:58:36,69.492,0,0,0,0.23,-182.5,-1825,
527615,126026,2023.06.28 14:37:16,sell,xauusd,0.15,1909.33,2023.06.29 02:10:07,1907.35,0,0,0,0,29.7,198,
527672,14628658,2023.06.28 14:59:22,sell,gbpusd,0.15,1.26113,2023.06.29 12:54:34,1.26058,0,0,0,0,8.25,55,
527742,561126,2023.06.28 15:20:55,sell,xauusd,0.03,1910.37,2023.06.29 03:21:11,1903.46,0,0,0,0,20.73,691,
527744,561126,2023.06.28 15:21:09,sell,xauusd,0.03,1910.56,2023.06.29 03:21:05,1903.43,0,0,0,0,21.39,713,
527747,561126,2023.06.28 15:21:25,sell,xauusd,0.03,1910.75,2023.06.29 03:21:00,1903.36,0,0,0,0,22.17,739,
527752,561126,2023.06.28 15:22:15,sell,xauusd,0.03,1910.93,2023.06.29 03:20:37,1903.31,0,0,0,0,22.86,762,
527758,561126,2023.06.28 15:24:01,sell,xauusd,0.03,1910.92,2023.06.29 03:20:48,1903.28,0,0,0,0,22.92,764,
527780,1998457,2023.06.28 15:34:37,sell,usousd,0.1,69.329,2023.06.29 15:22:37,69.268,0,0,0,0.23,6.1,61,
527795,310914,2023.06.28 15:39:48,sell,xauusd,0.1,1912.2,2023.06.29 12:31:56,1904.81,0,0,0,0,73.9,739,
527833,125630,2023.06.28 16:08:29,sell,usousd,0.05,69.219,2023.06.29 02:28:58,69.464,0,0,0,0.11,-12.25,-245,
527836,617021,2023.06.28 16:09:48,sell,xauusd,0.01,1910.09,2023.06.29 02:53:13,1905.45,0,0,0,0.32,4.64,464,[tp]
527843,2370319,2023.06.28 16:16:36,sell,xauusd,0.03,1910.26,2023.06.29 05:51:14,1904.89,0,0,0,0.95,16.11,537,
527851,14628573,2023.06.28 16:28:50,sell,usousd,4.01,69.454,2023.06.29 05:24:48,69.219,0,0,0,9.1,942.35,235,
527864,125898,2023.06.28 16:37:44,sell,gbpaud,0.1,1.91008,2023.06.29 01:30:07,1.90993,0,0,0,0,0.99,15,[tp]
527887,14628568,2023.06.28 16:59:11,sell,usousd,0.01,69.526,2023.06.29 15:50:45,69.5,0,0,0,0.02,0.26,26,
527888,14628568,2023.06.28 16:59:13,sell,usousd,0.01,69.521,2023.06.29 15:46:31,69.497,0,0,0,0.02,0.24,24,
527889,14628568,2023.06.28 16:59:25,sell,usousd,0.01,69.515,2023.06.29 03:13:42,69.371,0,0,0,0.02,1.44,144,
527891,14629293,2023.06.28 16:59:56,sell,gbpnzd,0.01,2.07798,2023.06.29 01:17:02,2.07569,0,0,0,0,1.39,229,
527892,14628568,2023.06.28 17:00:06,sell,usousd,0.01,69.599,2023.06.29 15:49:51,69.591,0,0,0,0.02,0.08,8,
527893,14629461,2023.06.28 17:01:00,sell,u30usd,0.02,33819.8,2023.06.29 13:44:38,33981.2,0,0,0,0.21,-32.28,-1614,to #528862
527895,14629293,2023.06.28 17:01:40,sell,eurgbp,0.01,0.86249,2023.06.29 13:17:19,0.86239,0,0,0,0,0.13,10,
527901,2399375,2023.06.28 17:08:13,sell,us100.u23,0.02,15092.9,2023.06.29 13:45:23,15090.1,0,0,0,0,1.12,280,
527902,2399375,2023.06.28 17:08:27,sell,us100.u23,0.02,15092.4,2023.06.29 13:46:00,15082.72,0,0,0,0,3.87,968,
527903,2399375,2023.06.28 17:09:10,sell,nasusd,0.04,14946.3,2023.06.29 14:08:08,14920.5,0,0,0,0.19,10.32,258,
527906,2377928,2023.06.28 17:11:50,sell,u30usd,0.27,33816.3,2023.06.29 14:06:09,34060.7,0,0,0,2.85,-659.88,-2444,[sl]
527923,561126,2023.06.28 17:30:01,sell,xauusd,0.04,1913.21,2023.06.29 03:20:07,1903.18,0,0,0,0,40.12,1003,
527924,1137291,2023.06.28 17:30:01,sell,xauusd,0.01,1913.21,2023.06.29 03:20:07,1903.18,0,0,0,0,10.03,1003,
527947,14629461,2023.06.28 18:02:20,sell,u30usd,0.02,33846.2,2023.06.29 13:44:50,33981.2,0,0,0,0.21,-27,-1350,to #528864
527949,126020,2023.06.28 18:03:19,sell,nasusd,0.25,14971.3,2023.06.29 14:07:46,14923.3,0,0,0,1.17,120,480,[tp]
527950,126020,2023.06.28 18:09:09,sell,nasusd,0.25,14981.8,2023.06.29 13:13:40,14971.3,0,0,0,1.17,26.25,105,
527989,2333162,2023.06.28 19:33:40,sell,eurusd,0.03,1.09173,2023.06.29 00:53:28,1.0905,0,0,0,0.21,3.69,123,
527991,14628658,2023.06.28 19:51:25,sell,gbpusd,0.15,1.2641,2023.06.29 00:31:50,1.26306,0,0,0,0,15.6,104,
527993,1144158,2023.06.28 18:24:52,sell,ltcusd,0.02,84.93,2023.06.29 09:25:34,84.47,0,0,0,0.01,0.92,46,from #527954
527994,2012766,2023.06.28 18:25:05,sell,ltcusd,0.02,84.95,2023.06.29 09:25:21,84.45,0,0,0,0.01,1,50,from #527955
527999,465272,2023.06.28 18:00:08,sell,ltcusd,0.04,84.7,2023.06.29 09:26:08,84.47,0,0,0,0.02,0.92,23,from #527943
528000,125630,2023.06.28 20:02:33,sell,nasusd,0.05,15026.1,2023.06.29 04:19:41,15010.1,0,0,0,0.23,8,160,
528001,1998457,2023.06.28 20:02:33,sell,spxusd,0.03,4387.84,2023.06.29 13:06:26,4386.14,0,0,0,0.41,5.1,170,
528003,14629039,2023.06.28 20:04:23,sell,usousd,0.01,69.271,2023.06.29 01:03:25,69.49,0,0,0,0.02,-2.19,-219,
528005,14629007,2023.06.28 20:14:36,sell,xauusd,0.02,1909.55,2023.06.29 03:59:20,1905.73,0,0,0,0,7.64,382,
528006,2377928,2023.06.28 20:14:46,sell,u30usd,0.25,33912.1,2023.06.29 06:12:10,33905.8,0,0,0,2.64,15.75,63,
528007,1478403,2023.06.28 20:27:59,sell,gbpusd,0.02,1.26355,2023.06.29 07:00:27,1.26382,0,0,0,-0.1,-0.54,-27,[sl]
528008,1478403,2023.06.28 20:28:17,sell,eurusd,0.02,1.09133,2023.06.29 03:09:27,1.08933,0,0,0,0.14,4,200,
528011,125887,2023.06.28 20:36:02,sell,usousd,0.2,69.193,2023.06.29 08:05:38,69.114,0,0,0,0.45,15.8,79,
528014,126020,2023.06.28 20:45:37,sell,nasusd,0.25,15011.8,2023.06.29 06:28:02,14992.1,0,0,0,1.17,49.25,197,
528015,126020,2023.06.28 20:45:42,sell,u30usd,0.25,33926.6,2023.06.29 05:23:48,33909.3,0,0,0,2.64,43.25,173,
528032,1478403,2023.06.28 22:14:42,sell,eurjpy,0.02,157.517,2023.06.29 02:16:22,157.281,0,0,0,-1.02,3.27,236,
528040,126020,2023.06.28 23:20:02,sell,nasusd,0.1,15032.2,2023.06.29 04:56:19,15006.3,0,0,0,0.47,25.9,259,
528041,14629293,2023.06.28 23:26:19,sell,eurcad,0.03,1.44639,2023.06.29 01:16:57,1.44547,0,0,0,0,2.09,92,
528044,14629293,2023.06.28 23:37:01,sell,usdjpy,0.03,144.35,2023.06.29 01:16:53,144.238,0,0,0,0,2.33,112,
528049,125574,2023.06.29 00:12:36,sell,spxusd,0.01,4391.94,2023.06.29 00:55:23,4391.64,0,0,0,0,0.3,30,
528050,14629039,2023.06.29 00:16:16,sell,usousd,0.03,69.415,2023.06.29 01:02:30,69.503,0,0,0,0,-2.64,-88,to #528074
528051,125898,2023.06.29 00:16:21,sell,gbpaud,0.2,1.91375,2023.06.29 01:30:07,1.90993,0,0,0,0,50.61,382,[tp]
528052,14629039,2023.06.29 00:16:29,sell,usousd,0.01,69.405,2023.06.29 00:45:09,69.452,0,0,0,0,-0.47,-47,
528054,14629039,2023.06.29 00:16:39,sell,usousd,0.01,69.392,2023.06.29 00:45:14,69.453,0,0,0,0,-0.61,-61,
528055,14629039,2023.06.29 00:16:48,sell,usdjpy,0.02,144.429,2023.06.29 01:15:04,144.289,0,0,0,0,1.94,140,to #528078
528056,14629039,2023.06.29 00:16:59,sell,usdjpy,0.05,144.429,2023.06.29 01:12:25,144.276,0,0,0,0,5.3,153,
528059,14629039,2023.06.29 00:17:26,sell,usdjpy,0.05,144.442,2023.06.29 01:03:06,144.268,0,0,0,0,6.03,174,
528060,14629039,2023.06.29 00:17:45,sell,usdjpy,0.05,144.443,2023.06.29 01:01:57,144.275,0,0,0,0,5.82,168,
528061,14629293,2023.06.29 00:21:34,sell,225jpy,0.05,33393.9,2023.06.29 02:15:04,33351.2,0,0,0,0,14.79,427,
528062,14628658,2023.06.29 00:32:06,sell,usdchf,0.05,0.89737,2023.06.29 11:19:50,0.89538,0,0,0,0,11.11,199,
528071,2333162,2023.06.29 01:07:06,sell,xauusd,0.01,1911.01,2023.06.29 01:15:44,1912.31,0,0,0,0,-1.3,-130,[sl]
528072,2333162,2023.06.29 07:18:42,sell,eurusd,0.01,1.0915,2023.06.29 12:31:59,1.09198,0,0,0,0,-0.48,-48,
528073,14629039,2023.06.29 01:01:10,sell,usousd,0.01,69.331,2023.06.29 01:02:09,69.476,0,0,0,0,-1.45,-145,
528074,14629039,2023.06.29 00:16:16,sell,usousd,0.02,69.415,2023.06.29 01:02:40,69.504,0,0,0,0,-1.78,-89,from #528050
528075,14629039,2023.06.29 01:05:02,sell,usousd,0.02,69.429,2023.06.29 01:12:17,69.517,0,0,0,0,-1.76,-88,to #528077
528077,14629039,2023.06.29 01:05:02,sell,usousd,0.01,69.429,2023.06.29 01:12:33,69.512,0,0,0,0,-0.83,-83,from #528075
528078,14629039,2023.06.29 00:16:48,sell,usdjpy,0.03,144.429,2023.06.29 01:19:40,144.227,0,0,0,0,4.2,202,from #528055
528084,14629039,2023.06.29 01:24:42,sell,usousd,0.03,69.502,2023.06.29 01:24:55,69.547,0,0,0,0,-1.35,-45,
528087,14629007,2023.06.29 01:25:16,sell,xauusd,0.02,1912.03,2023.06.29 03:59:14,1905.81,0,0,0,0,12.44,622,
528088,14629039,2023.06.29 01:31:31,sell,usousd,0.05,69.5,2023.06.29 01:44:48,69.639,0,0,0,0,-6.95,-139,so: 29.8%/8.7/29.3
528089,14629039,2023.06.29 01:31:44,sell,usousd,0.02,69.506,2023.06.29 01:32:41,69.573,0,0,0,0,-1.34,-67,
528090,55667823,2023.06.29 01:31:49,sell,xauusd,0.05,1911.45,2023.06.29 01:54:04,1911.06,0,0,0,0,1.95,39,
528094,14629039,2023.06.29 01:32:11,sell,nzdusd,0.1,0.60927,2023.06.29 01:32:47,0.60934,0,0,0,0,-0.7,-7,
528096,2398823,2023.06.29 01:32:17,sell,xauusd,0.1,1911.81,2023.06.29 02:06:09,1907.97,0,0,0,0,38.4,384,[tp]
528098,120097,2023.06.29 01:32:19,sell,xauusd,0.03,1911.76,2023.06.29 02:06:09,1907.97,0,0,0,0,11.37,379,
528099,2378245,2023.06.29 01:32:19,sell,xauusd,0.05,1911.76,2023.06.29 02:06:09,1907.97,0,0,0,0,18.95,379,
528100,14629039,2023.06.29 01:32:22,sell,nzdusd,0.1,0.60926,2023.06.29 01:33:25,0.60959,0,0,0,0,-3.3,-33,
528102,14629039,2023.06.29 01:33:19,sell,usousd,0.02,69.535,2023.06.29 01:44:49,69.639,0,0,0,0,-2.08,-104,so: 25.2%/8.7/34.7
528103,126026,2023.06.29 01:33:24,sell,xauusd,0.15,1911.96,2023.06.29 01:47:46,1911.12,0,0,0,0,12.6,84,
528106,2381336,2023.06.29 01:47:52,sell,bchusd,0.03,228.43,2023.06.29 23:31:51,253.71,0,0,0,0,-75.84,-2528,so: 29.4%/40.3/137.1
528110,14629039,2023.06.29 01:51:22,sell,nzdusd,0.04,0.60834,2023.06.29 01:51:44,0.60854,0,0,0,0,-0.8,-20,
528117,1478403,2023.06.29 02:07:02,sell,audusd,0.02,0.66059,2023.06.29 02:21:25,0.66144,0,0,0,0,-1.7,-85,
528119,1478403,2023.06.29 02:12:23,sell,gbpusd,0.02,1.26274,2023.06.29 07:00:27,1.26382,0,0,0,0,-2.16,-108,[sl]
528127,14628658,2023.06.29 02:17:25,sell,usdchf,0.05,0.89782,2023.06.29 11:19:43,0.89537,0,0,0,0,13.68,245,
528134,14629039,2023.06.29 02:24:43,sell,usousd,0.03,69.391,2023.06.29 02:25:32,69.463,0,0,0,0,-2.16,-72,
528137,14629039,2023.06.29 02:25:06,sell,usousd,0.02,69.408,2023.06.29 02:25:25,69.454,0,0,0,0,-0.92,-46,
528145,14629613,2023.06.29 02:41:40,sell,xauusd,0.01,1905.71,2023.06.29 12:32:34,1902.92,0,0,0,0,2.79,279,
528147,340621,2023.06.29 02:41:40,sell,xauusd,0.4,1905.71,2023.06.29 12:32:34,1902.94,0,0,0,0,110.8,277,
528148,2443087,2023.06.29 02:41:40,sell,xauusd,0.13,1905.71,2023.06.29 12:32:34,1902.94,0,0,0,0,36.01,277,
528152,14629293,2023.06.29 02:51:52,sell,eurcad,0.01,1.44521,2023.06.29 13:15:17,1.44435,0,0,0,0,0.65,86,
528153,14630043,2023.06.29 02:53:28,sell,xauusd,0.03,1905.27,2023.06.29 03:01:34,1904.75,0,0,0,0,1.56,52,
528160,14629293,2023.06.29 02:56:57,sell,eurcad,0.03,1.44554,2023.06.29 05:43:52,1.44544,0,0,0,0,0.23,10,
528162,126028,2023.06.29 03:00:38,sell,xauusd,0.01,1904.29,2023.06.29 03:02:22,1904.92,0,0,0,0,-0.63,-63,
528163,14629039,2023.06.29 03:01:39,sell,usousd,0.03,69.303,2023.06.29 03:52:31,69.28,0,0,0,0,0.69,23,
528164,14628534,2023.06.29 03:03:44,sell,gbpusd,0.5,1.26254,2023.06.29 12:34:28,1.26235,0,0,0,0,9.5,19,
528165,55667823,2023.06.29 03:05:16,sell,xauusd,0.05,1903.92,2023.06.29 03:05:53,1904.32,0,0,0,0,-2,-40,
528167,14630043,2023.06.29 03:08:31,sell,nasusd,0.03,15006.7,2023.06.29 03:26:26,15011.3,0,0,0,0,-1.38,-46,
528170,14629039,2023.06.29 03:09:36,sell,usousd,0.02,69.304,2023.06.29 03:17:13,69.379,0,0,0,0,-1.5,-75,
528175,561126,2023.06.29 12:36:59,sell,xauusd,0.03,1898.81,2023.06.29 12:39:37,1901.01,0,0,0,0,-6.6,-220,
528200,125898,2023.06.29 03:24:48,sell,gbpaud,0.2,1.91011,2023.06.29 11:08:13,1.90762,0,0,0,0,33.03,249,
528205,14630043,2023.06.29 03:38:24,sell,nasusd,0.05,14996.5,2023.06.29 04:04:37,15005.3,0,0,0,0,-4.4,-88,
528208,14629039,2023.06.29 03:47:56,sell,usousd,0.02,69.191,2023.06.29 03:52:13,69.281,0,0,0,0,-1.8,-90,
528215,14628676,2023.06.29 04:02:30,sell,us100.u23,0.01,15148.65,2023.06.29 04:27:17,15154.35,0,0,0,0,-1.14,-570,
528229,125948,2023.06.29 04:46:41,sell,usousd,0.01,69.259,2023.06.29 08:39:02,69.701,0,0,0,0,-4.42,-442,[sl]
528231,14629293,2023.06.29 04:54:38,sell,225jpy,0.01,33308.9,2023.06.29 05:43:21,33246.2,0,0,0,0,4.34,627,
528232,2333162,2023.06.29 04:55:51,sell,xauusd,0.02,1905.18,2023.06.29 06:29:05,1902.78,0,0,0,0,4.8,240,[tp]
528233,2399375,2023.06.29 04:59:17,sell,usdjpy,0.03,144.576,2023.06.29 08:03:03,144.381,0,0,0,0,4.05,195,
528234,2399375,2023.06.29 05:00:14,sell,spxusd,0.01,4384.19,2023.06.29 07:20:49,4380.64,0,0,0,0,3.55,355,
528235,55667823,2023.06.29 05:01:32,sell,xauusd,0.05,1904.67,2023.06.29 05:19:07,1904.39,0,0,0,0,1.4,28,
528241,126028,2023.06.29 05:15:21,sell,xauusd,0.02,1903.38,2023.06.29 05:17:11,1904.56,0,0,0,0,-2.36,-118,[sl]
528242,14629007,2023.06.29 05:17:35,sell,xauusd,0.03,1904.27,2023.06.29 13:00:18,1896.61,0,0,0,0,22.98,766,
528243,14629007,2023.06.29 05:17:41,sell,xauusd,0.03,1904.13,2023.06.29 13:03:50,1896.71,0,0,0,0,22.26,742,
528245,55667823,2023.06.29 05:38:38,sell,xauusd,0.05,1904.56,2023.06.29 05:43:37,1903.97,0,0,0,0,2.95,59,
528247,2105016,2023.06.29 05:44:06,sell,eurusd,0.11,1.08854,2023.06.29 07:22:52,1.09188,0,0,0,0,-36.74,-334,
528248,2105016,2023.06.29 05:44:13,sell,eurusd,0.1,1.08854,2023.06.29 07:22:47,1.09188,0,0,0,0,-33.4,-334,
528249,2105016,2023.06.29 05:44:18,sell,eurusd,0.1,1.08854,2023.06.29 07:22:43,1.09188,0,0,0,0,-33.4,-334,
528250,2105016,2023.06.29 05:44:25,sell,eurusd,0.09,1.08854,2023.06.29 07:22:38,1.09188,0,0,0,0,-30.06,-334,
528251,2105016,2023.06.29 05:44:32,sell,eurusd,0.1,1.08854,2023.06.29 07:22:33,1.09187,0,0,0,0,-33.3,-333,
528256,2313217,2023.06.29 06:01:08,sell,eurusd,0.1,1.08918,2023.06.29 06:03:35,1.08957,0,0,0,0,-3.9,-39,
528259,2004650,2023.06.29 06:07:47,sell,xauusd,24.9,1904.77,2023.06.29 08:30:03,1906.46,0,0,0,0,-4208.1,-169,
528269,992003,2023.06.29 06:23:54,sell,xauusd,0.02,1903.89,2023.06.29 07:06:00,1902.87,0,0,0,0,2.04,102,[tp]
528282,2377928,2023.06.29 06:35:08,sell,xauusd,0.12,1903.63,2023.06.29 07:02:33,1903.19,0,0,0,0,5.28,44,
528283,2377928,2023.06.29 06:38:48,sell,xauusd,0.12,1904.8,2023.06.29 06:42:47,1904.58,0,0,0,0,2.64,22,
528284,2377928,2023.06.29 06:40:35,sell,u30usd,0.12,33899.1,2023.06.29 06:52:42,33897.8,0,0,0,0,1.56,13,
528285,14628573,2023.06.29 06:42:07,sell,usousd,4.01,69.34,2023.06.29 07:45:25,69.102,0,0,0,0,954.38,238,
528287,2399375,2023.06.29 06:44:59,sell,d30eur,0.03,15955.8,2023.06.29 08:02:30,15926.4,0,0,0,0,9.63,294,
528293,2313217,2023.06.29 06:52:07,sell,usousd,0.1,69.388,2023.06.29 07:00:17,69.43,0,0,0,0,-4.2,-42,
528299,2399375,2023.06.29 07:00:56,sell,d30eur,0.05,15960.3,2023.06.29 07:05:30,15938.7,0,0,0,0,11.78,216,
528302,55667823,2023.06.29 07:01:38,sell,xauusd,0.05,1903.89,2023.06.29 07:03:46,1903.19,0,0,0,0,3.5,70,
528303,14628529,2023.06.29 07:02:29,sell,xauusd,0.2,1903.12,2023.06.29 12:35:38,1900.43,0,0,0,0,53.8,269,
528304,14628529,2023.06.29 07:03:28,sell,nasusd,0.2,14985,2023.06.29 07:44:07,14979.8,0,0,0,0,10.4,52,
528305,2333162,2023.06.29 07:04:56,sell,xauusd,0.02,1903.5,2023.06.29 07:16:47,1904.74,0,0,0,0,-2.48,-124,[sl]
528307,55667823,2023.06.29 07:05:39,sell,xauusd,0.05,1903.08,2023.06.29 12:35:00,1900.44,0,0,0,0,13.2,264,[tp]
528310,55667823,2023.06.29 07:06:07,sell,xauusd,0.05,1902.56,2023.06.29 12:37:39,1900.94,0,0,0,0,8.1,162,
528313,2399375,2023.06.29 07:08:23,sell,d30eur,0.06,15945.8,2023.06.29 08:02:20,15928.2,0,0,0,0,11.53,176,
528314,55667823,2023.06.29 07:08:41,sell,xauusd,0.05,1903.3,2023.06.29 12:35:00,1900.44,0,0,0,0,14.3,286,[tp]
528315,2399375,2023.06.29 07:10:09,sell,us100.u23,0.03,15140.4,2023.06.29 07:15:54,15129.72,0,0,0,0,6.41,1068,
528316,2183124,2023.06.29 07:11:04,sell,us100.u23,0.01,15138.28,2023.06.29 07:13:18,15133.1,0,0,0,0,1.04,518,
528318,465272,2023.06.29 07:14:54,sell,usousd,0.03,69.229,2023.06.29 13:01:58,69.579,0,0,0,0,-10.5,-350,
528319,2021322,2023.06.29 07:19:24,sell,xauusd,0.02,1904.97,2023.06.29 07:28:58,1904.37,0,0,0,0,1.2,60,
528320,2333162,2023.06.29 07:19:39,sell,xauusd,0.01,1905.12,2023.06.29 07:36:03,1906.21,0,0,0,0,-1.09,-109,[sl]
528321,2377928,2023.06.29 07:20:17,sell,u30usd,0.17,33892.1,2023.06.29 13:01:58,33885.3,0,0,0,0,11.56,68,
528323,2399375,2023.06.29 07:21:20,sell,us100.u23,0.02,15132.15,2023.06.29 13:12:01,15127.1,0,0,0,0,2.02,505,
528324,2313217,2023.06.29 07:22:11,sell,usousd,0.03,69.275,2023.06.29 07:25:55,69.381,0,0,0,0,-3.18,-106,
528328,14629007,2023.06.29 07:34:35,sell,xauusd,0.02,1905.02,2023.06.29 13:03:53,1896.86,0,0,0,0,16.32,816,
528331,125574,2023.06.29 07:39:50,sell,gbpjpy,0.25,182.466,2023.06.29 08:19:10,182.42,0,0,0,0,7.97,46,
528335,2021322,2023.06.29 07:43:23,sell,xauusd,0.02,1905.14,2023.06.29 09:44:53,1904.51,0,0,0,0,1.26,63,
528337,2313217,2023.06.29 07:46:06,sell,usousd,0.1,69.071,2023.06.29 07:47:19,69.227,0,0,0,0,-15.6,-156,
528341,126020,2023.06.29 08:07:29,sell,nasusd,1,15006,2023.06.29 13:01:36,14976.1,0,0,0,0,299,299,
528342,126020,2023.06.29 08:07:54,sell,gbpusd,1,1.26475,2023.06.29 12:39:27,1.2627,0,0,0,0,205,205,
528343,126020,2023.06.29 08:08:10,sell,eurusd,1,1.09192,2023.06.29 12:39:29,1.09065,0,0,0,0,127,127,
528344,126020,2023.06.29 08:08:31,sell,xauusd,1,1905.27,2023.06.29 12:36:21,1899.9,0,0,0,0,537,537,[tp]
528345,992003,2023.06.29 08:10:07,sell,xauusd,0.02,1904.74,2023.06.29 12:33:01,1902.69,0,0,0,0,4.1,205,[tp]
528346,1059058,2023.06.29 08:11:14,sell,xauusd,0.01,1904.4,2023.06.29 12:33:01,1902.32,0,0,0,0,2.08,208,[tp]
528347,2399375,2023.06.29 08:12:55,sell,spxusd,0.01,4384.69,2023.06.29 13:11:58,4381.14,0,0,0,0,3.55,355,
528349,2333162,2023.06.29 11:12:31,sell,xauusd,0.01,1910.25,2023.06.29 12:31:56,1904.98,0,0,0,0,5.27,527,
528352,14628866,2023.06.29 08:19:08,sell,eurjpy,0.01,157.385,2023.06.29 08:23:52,157.548,0,0,0,0,-1.13,-163,
528353,310914,2023.06.29 08:20:38,sell,xauusd,0.1,1907.52,2023.06.29 10:00:27,1905.39,0,0,0,0,21.3,213,
528354,126026,2023.06.29 08:21:30,sell,xauusd,0.05,1907.03,2023.06.29 12:35:06,1900.55,0,0,0,0,32.4,648,
528357,126026,2023.06.29 10:51:36,sell,xauusd,0.05,1909,2023.06.29 12:35:03,1900.6,0,0,0,0,42,840,
528359,2399375,2023.06.29 08:24:01,sell,d30eur,0.05,15952.3,2023.06.29 08:27:20,15939.2,0,0,0,0,7.15,131,
528361,125574,2023.06.29 08:25:31,sell,gbpjpy,0.25,182.499,2023.06.29 08:33:16,182.464,0,0,0,0,6.06,35,
528362,14629293,2023.06.29 08:26:18,sell,eurgbp,0.02,0.8628,2023.06.29 13:15:23,0.86263,0,0,0,0,0.43,17,
528366,125574,2023.06.29 08:41:30,sell,gbpjpy,0.25,182.501,2023.06.29 09:02:59,182.448,0,0,0,0,9.18,53,
528370,14628573,2023.06.29 08:42:44,sell,usousd,4.01,69.928,2023.06.29 08:53:17,69.914,0,0,0,0,56.14,14,
528371,14629007,2023.06.29 08:43:10,sell,xauusd,0.01,1906.73,2023.06.29 13:04:06,1897.26,0,0,0,0,9.47,947,
528375,14629039,2023.06.29 08:51:50,sell,usousd,0.2,69.874,2023.06.29 08:52:08,69.92,0,0,0,0,-9.2,-46,
528380,1998457,2023.06.29 09:00:18,sell,usousd,0.1,69.889,2023.06.29 15:22:45,69.274,0,0,0,0,61.5,615,
528382,14628529,2023.06.29 09:01:34,sell,xauusd,0.1,1905.92,2023.06.29 12:35:43,1901.11,0,0,0,0,48.1,481,
528383,125574,2023.06.29 09:07:16,sell,gbpjpy,0.25,182.5,2023.06.29 10:12:37,182.455,0,0,0,0,7.8,45,
